season,matches,innings,runs,batting_average,strike_rate,fours,sixes,fifties,hundreds,highest_score,catches,wickets,bowling_average,economy_rate,bowling_strike_rate,best_bowling,highest_score_num,highest_score_notout,best_bowling_wickets,best_bowling_runs,player_id,_outlier,batting_impact,bowling_impact,consistency_score,overall_performance_score,performance_category,career_matches,career_innings,career_runs,career_wickets,career_fifties,career_hundreds,career_catches,seasons_played
2011,2,2,28,14.0,75.67,3,0,0,0,25,0,0,0.0,0.0,0.0,,25,0,0,0,266,0,1.943227857943669,0.0,4.925752358460938,2.0718,Poor,7,7,76,0,0,0,0,3
2012,3,3,15,7.5,71.42,0,0,0,0,10*,0,0,0.0,0.0,0.0,,10,1,0,0,266,0,0.8317105963666126,0.0,4.925752358460938,1.517,Poor,7,7,76,0,0,0,0,3
2017,2,2,33,33.0,84.61,3,0,0,0,28,0,0,0.0,0.0,0.0,,28,0,0,0,266,0,3.277339800524637,0.0,4.925752358460938,2.9697,Below Average,7,7,76,0,0,0,0,3
2008,13,6,11,11.0,100.0,1,0,0,0,4*,0,8,41.37,7.66,32.37,5/12,4,1,5,12,267,0,1.1184044430426283,3.511436805180892,5.017581704218586,2.718,Below Average,79,25,57,70,0,0,2,8
2009,11,3,16,8.0,123.07,1,1,0,0,9,0,11,27.0,6.9,23.45,5/12,9,0,5,12,267,0,1.3341498885761633,5.385783321949315,5.017581704218586,3.4308,Below Average,79,25,57,70,0,0,2,8
2010,7,2,6,6.0,35.29,0,0,0,0,6*,0,7,33.71,9.44,21.42,5/12,6,1,5,12,267,0,0.16867655197018908,3.241959105955256,5.017581704218586,2.1712,Poor,79,25,57,70,0,0,2,8
2011,12,5,4,0.0,80.0,0,0,0,0,1*,0,11,28.54,7.13,24.0,5/12,1,1,5,12,267,0,0.0,5.176770503456519,5.017581704218586,2.6272,Below Average,79,25,57,70,0,0,2,8
2017,6,3,8,4.0,66.66,1,0,0,0,5*,0,0,0.0,0.0,0.0,,5,1,0,0,267,0,0.27269836272732223,0.0,5.017581704218586,1.0931,Poor,79,25,57,70,0,0,2,8
2019,13,3,10,0.0,333.33,1,1,0,0,10*,0,13,26.84,7.58,21.23,5/12,10,1,5,12,267,0,0.0,5.57516837755597,5.017581704218586,2.7887,Below Average,79,25,57,70,0,0,2,8
2023,8,1,1,0.0,100.0,0,0,0,0,1*,0,10,20.6,8.24,15.0,19/2,1,1,19,2,267,0,0.0,5.380436746975457,5.017581704218586,2.7759,Below Average,79,25,57,70,0,0,2,8
2024,9,2,1,0.0,14.28,0,0,0,0,1*,2,10,26.5,9.81,16.2,34/3,1,1,34,3,267,0,0.0,4.399381839810551,5.017581704218586,2.5596,Below Average,79,25,57,70,0,0,2,8
2020,10,4,15,5.0,136.36,1,1,0,0,10*,0,8,35.25,9.72,21.75,2/41,10,1,2,41,269,0,0.9935040546792155,3.357285255680049,7.311723042807013,3.4497,Below Average,10,4,15,8,0,0,0,1
2010,5,2,26,13.0,108.33,1,1,0,0,22,0,3,18.0,7.36,14.66,3/12,22,0,3,12,270,0,2.1710351367779497,3.2978227517807586,7.0971227355598625,4.129,Average,5,2,26,3,0,0,0,1
2009,13,12,372,41.33,114.46,26,11,5,0,62,0,4,23.25,5.31,26.25,4/17,62,0,4,17,271,0,7.300068063547355,4.026609281652667,6.449917343129382,8.0934,Very Good,83,77,2029,23,14,0,0,8
2010,7,7,157,31.4,119.84,13,5,0,0,42*,0,1,37.0,6.72,33.0,4/17,42,1,4,17,271,0,5.776346566320597,0.9422461596785943,6.449917343129382,5.4312,Average,83,77,2029,23,14,0,0,8
2011,10,10,205,20.5,117.81,9,8,1,0,55,0,4,35.75,7.94,27.0,4/17,55,0,4,17,271,0,5.5316614832228765,2.4509395789504875,6.449917343129382,5.9698,Good,83,77,2029,23,14,0,0,8
2012,9,9,244,81.33,128.42,13,11,2,0,74,0,1,104.0,8.66,72.0,4/17,74,0,4,17,271,0,7.819829679894341,0.293487163545468,6.449917343129382,6.8806,Good,83,77,2029,23,14,0,0,8
2014,14,14,410,51.25,134.42,22,20,2,0,67*,0,3,80.0,7.27,66.0,4/17,67,1,4,17,271,0,7.964350025323696,1.1594476034366792,6.449917343129382,7.3875,Very Good,83,77,2029,23,14,0,0,8
2015,14,13,414,41.4,131.42,27,20,4,0,78*,0,8,15.75,7.41,12.75,4/17,78,1,4,17,271,0,7.646453139896424,5.745224766351985,6.449917343129382,8.9345,Excellent,83,77,2029,23,14,0,0,8
2016,10,8,191,38.2,122.43,13,3,0,0,49*,0,2,27.5,7.85,21.0,4/17,49,1,4,17,271,0,6.351469735642778,1.8276777420215664,6.449917343129382,6.267,Good,83,77,2029,23,14,0,0,8
2018,6,4,36,36.0,90.0,3,1,0,0,23,0,0,0.0,0.0,0.0,,23,0,0,0,271,0,3.5805686992004033,0.0,6.449917343129382,3.6151,Below Average,83,77,2029,23,14,0,0,8
2025,2,2,67,33.5,171.79,9,3,1,0,55,1,0,0.0,0.0,0.0,,55,0,0,0,272,0,5.1869840393453135,0.0,4.961394810013795,3.9513,Below Average,9,9,163,0,1,0,5,2
2026,7,7,96,13.71,124.67,12,3,0,0,27,4,0,0.0,0.0,0.0,,27,0,0,0,272,0,4.0293437926293105,0.0,4.961394810013795,3.1784,Below Average,9,9,163,0,1,0,5,2
2008,4,3,18,18.0,150.0,1,1,0,0,13,0,3,49.66,9.31,32.0,3/32,13,0,3,32,274,0,2.4937264020670873,1.393985409890813,4.731451612282398,2.767,Below Average,15,11,106,8,0,0,0,2
2009,11,8,88,14.66,94.62,5,4,0,0,41*,0,5,26.6,8.58,18.6,3/32,41,1,3,32,274,0,3.639752671818241,3.234170813297146,4.731451612282398,3.7507,Below Average,15,11,106,8,0,0,0,2
2008,11,11,199,18.09,108.74,23,4,1,0,54,0,4,77.75,9.05,51.5,3/13,54,0,3,13,275,0,5.207763899538964,1.2546328244605134,6.798233879960376,5.3301,Average,98,96,2427,65,17,0,0,7
2009,15,15,361,27.76,108.73,37,8,3,0,69*,0,6,58.83,7.67,46.0,3/13,69,1,3,13,275,0,6.628882508956067,2.3574534927159925,6.798233879960376,6.6356,Good,98,96,2427,65,17,0,0,7
2010,16,16,572,47.66,115.78,67,9,6,0,89*,0,13,36.61,8.35,26.3,3/13,89,1,3,13,275,0,8.12049136535565,4.623591277517881,6.798233879960376,8.8437,Excellent,98,96,2427,65,17,0,0,7
2011,15,14,424,35.33,112.16,46,6,4,0,80*,0,7,24.28,7.08,20.57,3/13,80,1,3,13,275,0,7.235124200099015,4.52609403289445,6.798233879960376,8.4013,Very Good,98,96,2427,65,17,0,0,7
2012,17,17,409,25.56,106.51,34,10,2,0,79,0,15,26.86,7.46,21.6,3/13,79,0,3,13,275,0,6.659129241469914,5.960674285470898,6.798233879960376,8.4901,Very Good,98,96,2427,65,17,0,0,7
2013,16,16,311,20.73,96.58,35,3,0,0,41,0,16,24.62,7.43,19.87,3/13,41,0,3,13,275,0,5.849238268804767,6.34677714960522,6.798233879960376,8.1296,Very Good,98,96,2427,65,17,0,0,7
2014,8,7,151,25.16,117.05,13,4,1,0,72,0,4,46.5,8.45,33.0,3/13,72,0,3,13,275,0,5.383390412710156,1.9570833909531482,6.798233879960376,5.6815,Good,98,96,2427,65,17,0,0,7
2022,2,2,40,40.0,108.1,3,1,0,0,39*,0,0,0.0,0.0,0.0,,39,1,0,0,276,0,4.099466905988283,0.0,4.757405266256253,3.2758,Below Average,8,8,129,0,0,0,1,2
2023,6,6,89,14.83,109.87,14,1,0,0,36,1,0,0.0,0.0,0.0,,36,0,0,0,276,0,3.865697918233344,0.0,4.757405266256253,3.0123,Below Average,8,8,129,0,0,0,1,2
2008,3,3,23,7.66,100.0,5,0,0,0,22,0,0,0.0,0.0,0.0,,22,0,0,0,277,0,1.4327596252566124,0.0,6.953569201408803,2.7347,Below Average,3,3,23,0,0,0,0,1
2015,13,6,48,48.0,150.0,4,2,0,0,34*,0,10,33.7,8.64,23.4,2/14,34,1,2,14,278,0,5.03670566182755,4.151606692895836,3.824612065038944,4.8545,Average,21,10,70,19,0,0,3,4
2019,1,1,6,6.0,40.0,0,0,0,0,6,0,2,14.0,7.0,12.0,2/14,6,0,2,14,278,0,0.18973690856310607,3.099975350122893,3.824612065038944,1.704,Poor,21,10,70,19,0,0,3,4
2021,2,1,14,0.0,233.33,2,1,0,0,14*,0,0,0.0,0.0,0.0,,14,1,0,0,278,0,0.0,0.0,3.824612065038944,0.6416,Poor,21,10,70,19,0,0,3,4
2022,5,2,2,1.0,25.0,0,0,0,0,2,3,7,20.0,7.77,15.42,12/2,2,0,12,2,278,0,0.007034226019245297,4.754150941624199,3.824612065038944,2.111,Poor,21,10,70,19,0,0,3,4
2024,9,9,330,36.67,234.04,32,28,4,0,84,5,0,0.0,0.0,0.0,,84,0,0,0,279,0,7.968146930896847,0.0,3.951269448397634,5.3609,Average,15,15,385,0,4,0,8,2
2025,6,6,55,9.17,105.76,7,2,0,0,38,3,0,0.0,0.0,0.0,,38,0,0,0,279,0,2.6034287092221717,0.0,3.951269448397634,2.1258,Poor,15,15,385,0,4,0,8,2
2012,2,2,14,14.0,107.69,0,0,0,0,11*,0,3,24.0,9.0,16.0,5/16,11,1,5,16,280,0,1.600554109489817,2.4273746179316538,5.569714384420573,2.8853,Below Average,59,45,527,58,0,0,0,6
2013,16,9,57,11.4,100.0,5,2,0,0,19*,0,28,15.25,6.75,13.53,5/16,19,1,5,16,280,0,2.8413612554869427,9.308228145187226,5.569714384420573,6.1781,Good,59,45,527,58,0,0,0,6
2014,13,12,181,45.25,192.55,8,16,0,0,41*,0,11,38.09,9.74,23.45,5/16,41,1,5,16,280,0,7.146342090454466,3.839694242434841,5.569714384420573,7.4237,Very Good,59,45,527,58,0,0,0,6
2015,13,11,144,18.0,132.11,12,5,0,0,46,0,8,53.25,9.46,33.75,5/16,46,0,5,16,280,0,5.024073101484753,2.6506412835146635,5.569714384420573,5.0361,Average,59,45,527,58,0,0,0,6
2016,7,5,77,25.66,130.5,7,0,0,0,32,0,2,83.5,9.82,51.0,5/16,32,0,5,16,280,0,4.637009981750587,0.6083869172130145,5.569714384420573,4.1334,Average,59,45,527,58,0,0,0,6
2017,8,6,54,13.5,94.73,4,0,0,0,21,0,6,43.0,9.79,26.33,5/16,21,0,5,16,280,0,2.9160574138863433,2.4695164181412137,5.569714384420573,3.6359,Below Average,59,45,527,58,0,0,0,6
2011,8,5,107,53.5,137.17,10,2,0,0,45*,0,3,33.0,9.73,20.33,2/18,45,1,2,18,281,0,6.17179739337582,1.8390207591286036,4.997998854701859,5.3561,Average,20,16,327,9,1,0,0,2
2012,12,11,220,24.44,98.65,15,6,1,0,79,0,6,20.16,8.06,15.0,2/18,79,0,2,18,281,0,5.627001084225341,4.309299443630333,4.997998854701859,5.9952,Good,20,16,327,9,1,0,0,2
2008,11,11,221,20.09,149.32,27,8,2,0,71,0,7,39.42,9.85,24.0,2/2,71,0,2,2,282,0,5.936354018157957,2.872770156130413,5.88718614769127,6.1132,Good,21,19,417,14,4,0,0,2
2011,10,8,196,39.2,124.05,22,3,2,0,55,0,7,38.85,8.5,27.42,2/2,55,0,2,2,282,0,6.4419196997115975,3.171423513968881,5.88718614769127,6.736,Good,21,19,417,14,4,0,0,2
2022,2,2,31,15.5,114.81,3,0,0,0,17,1,0,0.0,0.0,0.0,,17,0,0,0,283,0,2.6435154686442526,0.0,6.85171634801522,3.0543,Below Average,2,2,31,0,0,0,1,1
2020,10,2,15,15.0,115.38,2,0,0,0,11,0,11,29.09,9.01,19.36,2/19,11,0,2,19,284,0,1.8050287538080336,4.593838115552044,7.311723042807013,4.3009,Average,10,2,15,11,0,0,0,1
2025,3,2,15,0.0,214.28,1,1,0,0,11*,0,0,0.0,0.0,0.0,,11,1,0,0,285,0,0.0,0.0,3.7088429540152608,0.4956,Poor,13,8,151,14,0,0,1,2
2026,10,6,136,34.0,158.13,13,6,0,0,43*,1,14,17.78,8.89,12.0,18/4,43,1,18,4,285,0,6.072550758843035,6.378196193080013,3.7088429540152608,6.6112,Good,13,8,151,14,0,0,1,2
2010,6,4,8,8.0,72.72,0,0,0,0,4*,0,6,23.16,9.92,14.0,2/18,4,1,2,18,286,0,0.5389458560721379,3.5794568011905503,7.151699256297347,3.0687,Below Average,6,4,8,6,0,0,0,1
2023,12,2,6,0.0,66.66,0,0,0,0,3*,2,14,27.64,9.21,18.0,23/3,3,1,23,3,287,0,0.0,5.217345288115938,7.370867969875238,3.5051,Below Average,12,2,6,14,0,0,2,1
2014,1,1,16,16.0,133.33,2,1,0,0,16,0,1,35.0,11.66,18.0,4/52,16,0,4,52,288,0,2.0938349652161286,0.6109103689512995,5.8356521357479645,2.7134,Below Average,51,34,324,68,0,0,15,7
2016,4,4,22,5.5,115.78,2,1,0,0,13,0,2,51.5,7.92,39.0,4/52,13,0,4,52,288,0,1.2352766649852354,1.1121977596421466,5.8356521357479645,2.2883,Poor,51,34,324,68,0,0,15,7
2020,7,4,66,33.0,124.52,5,3,0,0,26*,0,14,16.64,8.32,12.0,4/52,26,1,4,52,288,0,4.705660283621807,6.7122907170425865,5.8356521357479645,6.858,Good,51,34,324,68,0,0,15,7
2021,8,7,85,14.16,118.05,2,6,0,0,47*,0,16,15.43,7.75,11.93,4/52,47,1,4,52,288,0,3.8387928503495425,7.430820026984498,5.8356521357479645,6.5019,Good,51,34,324,68,0,0,15,7
2022,12,8,58,9.67,131.81,2,6,0,0,16,4,14,27.92,9.42,17.78,31/3,16,0,31,3,288,0,3.0003446456422065,5.14059268459635,5.8356521357479645,4.7458,Average,51,34,324,68,0,0,15,7
2023,8,3,12,6.0,109.09,0,1,0,0,11,3,4,71.0,9.96,42.75,29/2,11,0,29,2,288,0,0.8175421326764031,1.2495959233147802,5.8356521357479645,2.2829,Poor,51,34,324,68,0,0,15,7
2026,11,7,65,13.0,125.0,3,3,0,0,23*,8,17,17.05,7.56,13.52,24/4,23,1,24,4,288,0,3.4522313259409456,7.393516348191158,5.8356521357479645,5.9756,Good,51,34,324,68,0,0,15,7
2017,3,3,59,29.5,147.5,9,1,0,0,31,0,0,0.0,0.0,0.0,,31,0,0,0,289,0,4.631096137522063,0.0,5.966243637412971,4.0339,Average,21,21,614,0,4,0,2,4
2018,5,5,120,30.0,127.65,9,7,1,0,91*,0,0,0.0,0.0,0.0,,91,1,0,0,289,0,5.428710807735615,0.0,5.966243637412971,4.4641,Average,21,21,614,0,4,0,2,4
2021,5,5,150,30.0,123.96,21,1,1,0,60,0,0,0.0,0.0,0.0,,60,0,0,0,289,0,5.696750985593011,0.0,5.966243637412971,4.6232,Average,21,21,614,0,4,0,2,4
2023,8,8,285,35.63,151.59,36,12,2,0,61,2,0,0.0,0.0,0.0,,61,0,0,0,289,0,7.112430609565646,0.0,5.966243637412971,5.8775,Good,21,21,614,0,4,0,2,4
2014,11,2,1,0.0,33.33,0,0,0,0,1*,0,5,60.2,7.58,47.6,4/14,1,1,4,14,290,0,0.0,2.062428701028508,5.5319992873232025,2.0468,Poor,126,26,75,148,0,0,2,9
2016,14,2,8,8.0,72.72,1,0,0,0,6,0,15,27.06,7.8,20.8,4/14,6,0,4,14,290,0,0.5389458560721379,5.8332379731661,5.5319992873232025,3.4,Below Average,126,26,75,148,0,0,2,9
2017,16,2,16,16.0,133.33,0,1,0,0,16*,0,20,21.95,7.39,17.8,4/14,16,1,4,14,290,0,2.0938349652161286,7.219424504336869,5.5319992873232025,4.855,Average,126,26,75,148,0,0,2,9
2018,14,3,10,10.0,90.9,1,0,0,0,6*,0,17,21.88,6.88,19.05,4/14,6,1,4,14,290,0,0.9119095344030209,6.99377250785493,5.5319992873232025,3.9144,Below Average,126,26,75,148,0,0,2,9
2019,16,3,0,0.0,0.0,0,0,0,0,0*,0,19,21.52,6.63,19.47,4/14,0,1,4,14,290,0,0.0,7.418552366123235,5.5319992873232025,3.4953,Below Average,126,26,75,148,0,0,2,9
2020,15,1,5,0.0,166.66,0,0,0,0,5*,0,27,14.96,6.73,13.33,4/14,5,1,4,14,290,0,0.0,9.270057798585208,5.5319992873232025,4.2026,Average,126,26,75,148,0,0,2,9
2021,14,7,16,8.0,94.11,2,0,0,0,5*,0,21,19.52,7.45,15.71,4/14,5,1,4,14,290,0,1.1149592168164655,7.629189656793729,5.5319992873232025,4.2824,Average,126,26,75,148,0,0,2,9
2024,13,4,12,0.0,100.0,1,0,0,0,8*,1,20,16.8,6.48,15.55,21/5,8,1,21,5,290,0,0.0,8.26140499881266,5.5319992873232025,3.8146,Below Average,126,26,75,148,0,0,2,9
2026,13,2,7,7.0,100.0,1,0,0,0,5*,1,4,102.5,8.36,73.5,15/1,5,1,15,1,290,0,0.562417646579841,1.067816117051362,5.5319992873232025,2.005,Poor,126,26,75,148,0,0,2,9
2018,4,2,8,8.0,133.33,0,1,0,0,6*,0,2,44.5,12.71,21.0,1/24,6,1,1,24,291,0,0.8701555117118149,0.8439647470405398,7.03257241222424,2.5293,Below Average,4,2,8,2,0,0,0,1
2016,5,2,6,3.0,60.0,0,0,0,0,5,0,2,62.5,7.35,51.0,1/23,5,0,1,23,292,0,0.14464164768246984,1.0074490460372474,3.7553773269550725,0.7593,Poor,10,5,40,4,0,0,0,2
2021,5,3,34,17.0,130.76,2,1,0,0,23,0,2,65.0,7.64,51.0,1/23,23,0,1,23,292,0,3.0278414940180287,0.9433407307239551,3.7553773269550725,2.5136,Below Average,10,5,40,4,0,0,0,2
2014,9,2,1,1.0,16.66,0,0,0,0,1*,0,9,30.0,8.66,20.77,5/25,1,1,5,25,293,0,0.0023477036545492547,4.170250868707082,5.285089473442948,2.5146,Below Average,83,31,199,80,0,0,4,10
2017,12,2,2,0.0,40.0,0,0,0,0,2*,0,24,13.41,7.02,11.45,5/25,2,1,5,25,293,0,0.0,9.134231626388905,5.285089473442948,3.9953,Below Average,83,31,199,80,0,0,4,10
2018,15,7,49,12.25,128.94,6,1,0,0,26,0,11,44.18,9.65,27.45,5/25,26,0,5,25,293,0,3.057471743195195,3.5550790682250937,5.285089473442948,3.99,Below Average,83,31,199,80,0,0,4,10
2019,11,4,1,1.0,33.33,0,0,0,0,1,0,10,39.8,10.66,22.4,5/25,1,0,5,25,293,0,0.004692911457903685,3.375713500418787,5.285089473442948,2.2902,Poor,83,31,199,80,0,0,4,10
2020,7,1,9,9.0,69.23,0,0,0,0,9,0,4,57.0,9.91,34.5,5/25,9,0,5,25,293,0,0.6278564668111855,1.492384720894774,5.285089473442948,1.9686,Poor,83,31,199,80,0,0,4,10
2021,6,3,41,20.5,141.37,3,2,0,0,24,0,4,42.0,7.63,33.0,5/25,24,0,5,25,293,0,3.604656499748514,2.258188870617282,5.285089473442948,3.9192,Below Average,83,31,199,80,0,0,4,10
2022,5,5,59,19.67,159.45,4,3,0,0,19*,1,6,31.66,9.5,20.0,32/2,19,1,32,2,293,0,4.189688281158887,3.0575453209635626,5.285089473442948,4.5236,Average,83,31,199,80,0,0,4,10
2023,3,1,9,9.0,128.57,1,0,0,0,9,0,0,0.0,0.0,0.0,,9,0,0,0,293,0,1.0064947650337763,0.0,5.285089473442948,1.6491,Poor,83,31,199,80,0,0,4,10
2024,11,5,24,8.0,92.3,2,1,0,0,8*,0,8,39.87,10.23,23.37,30/3,8,1,30,3,293,0,1.4380402345791437,3.0262173704535344,5.285089473442948,2.9894,Below Average,83,31,199,80,0,0,4,10
2026,4,1,4,0.0,133.33,0,0,0,0,4*,3,4,35.0,10.9,19.25,21/3,4,1,21,3,293,0,0.0,1.998879295269627,5.285089473442948,1.7588,Poor,83,31,199,80,0,0,4,10
2013,3,3,23,7.66,85.18,0,0,0,0,12,0,1,36.0,7.2,30.0,1/16,12,0,1,16,294,0,1.292694785329861,0.9094814824693526,6.953569201408803,2.6141,Below Average,3,3,23,1,0,0,0,1
2009,5,5,56,11.2,114.28,9,0,0,0,32,0,3,38.33,6.76,34.0,2/14,32,0,2,14,295,0,2.9620088744599067,2.1437911712990756,5.428276076391606,3.3686,Below Average,29,29,604,8,4,0,0,3
2011,13,13,292,22.46,148.22,37,11,2,0,60,0,4,29.5,7.69,23.0,2/14,60,0,2,14,295,0,6.469433851720905,2.8331573629605957,5.428276076391606,6.1432,Good,29,29,604,8,4,0,0,3
2012,11,11,256,25.6,120.75,23,8,2,0,86,0,1,70.0,10.0,42.0,2/14,86,0,2,14,295,0,6.182605473292423,0.37220964412971336,5.428276076391606,4.9552,Average,29,29,604,8,4,0,0,3
2021,3,2,15,7.5,62.5,2,0,0,0,15,0,3,39.0,10.63,22.0,2/41,15,0,2,41,296,0,0.7509667306527585,1.5175869050012112,3.640183921592693,1.4064,Poor,4,3,17,3,0,0,0,2
2024,1,1,2,2.0,100.0,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,296,0,0.0553153012051216,0.0,3.640183921592693,0.398,Poor,4,3,17,3,0,0,0,2
2014,4,3,42,14.0,91.3,3,1,0,0,22,0,1,91.0,10.11,54.0,3/12,22,0,3,12,297,0,2.6110752680003992,0.28761604634920196,3.8465898672806724,2.2458,Poor,12,8,61,8,0,0,0,3
2020,5,3,19,9.5,105.55,0,1,0,0,10*,0,2,74.0,9.86,45.0,3/12,10,1,3,12,297,0,1.5041405217859833,0.6752446183906164,3.8465898672806724,1.6943,Poor,12,8,61,8,0,0,0,3
2021,3,2,0,0.0,0.0,0,0,0,0,0*,0,5,13.2,7.33,10.8,3/12,0,1,3,12,297,0,0.0,5.071219119222202,3.8465898672806724,2.2512,Poor,12,8,61,8,0,0,0,3
2022,12,10,234,29.25,163.63,22,12,0,0,44,9,0,0.0,0.0,0.0,,44,0,0,0,298,0,6.667272798970066,0.0,6.3919725779672465,5.7266,Good,71,59,1107,0,1,0,59,5
2023,14,14,309,23.77,156.06,22,21,0,0,49*,3,0,0.0,0.0,0.0,,49,1,0,0,298,0,6.6997035670963845,0.0,6.3919725779672465,5.7679,Good,71,59,1107,0,1,0,59,5
2024,14,12,187,17.0,131.69,9,12,0,0,32*,13,0,0.0,0.0,0.0,,32,1,0,0,298,0,5.300184431102095,0.0,6.3919725779672465,4.4188,Average,71,59,1107,0,1,0,59,5
2025,15,11,261,37.29,176.35,24,17,1,0,85*,19,0,0.0,0.0,0.0,,85,1,0,0,298,0,7.265022521965546,0.0,6.3919725779672465,6.1084,Good,71,59,1107,0,1,0,59,5
2026,16,12,116,12.89,122.1,9,6,0,0,23,15,0,0.0,0.0,0.0,,23,0,0,0,298,0,4.1716575104538025,0.0,6.3919725779672465,3.7091,Below Average,71,59,1107,0,1,0,59,5
2019,1,1,0,0.0,0.0,0,0,0,0,0*,0,0,0.0,0.0,0.0,,0,1,0,0,299,0,0.0,0.0,6.708162813864161,1.6976,Poor,1,1,0,0,0,0,0,1
2023,3,1,10,10.0,66.66,1,0,0,0,10,2,0,0.0,0.0,0.0,,10,0,0,0,300,0,0.720391301279651,0.0,6.953569201408803,2.2171,Poor,3,1,10,0,0,0,2,1
2018,10,8,15,3.0,71.42,2,0,0,0,8,0,15,21.66,8.36,15.53,3/15,8,0,3,15,301,0,0.39304489734479725,6.211135579575036,5.294325010830294,3.31,Below Average,68,42,326,84,0,0,9,6
2019,11,5,67,33.5,167.5,4,4,0,0,27*,0,11,26.45,6.76,23.45,3/15,27,1,3,15,301,0,5.152229666491928,5.483993048018768,5.294325010830294,6.3879,Good,68,42,326,84,0,0,9,6
2020,14,10,113,18.83,179.36,5,10,0,0,27*,0,20,18.25,6.55,16.7,3/15,27,1,3,15,301,0,5.172858379783555,8.014766786915143,5.294325010830294,7.6474,Very Good,68,42,326,84,0,0,9,6
2023,5,2,4,0.0,100.0,0,0,0,0,3*,0,2,95.0,9.5,60.0,35/1,3,1,35,1,301,0,0.0,0.5579516211220013,5.294325010830294,1.2396,Poor,68,42,326,84,0,0,9,6
2025,12,7,63,10.5,126.0,3,4,0,0,30,1,11,39.18,9.47,24.81,25/3,30,0,25,3,301,0,3.150404489291274,3.8394807556107495,5.294325010830294,4.1727,Average,68,42,326,84,0,0,9,6
2026,16,10,64,10.67,136.17,4,4,0,0,32,8,25,22.36,9.31,14.4,17/3,32,0,17,3,301,0,3.2889935705395135,7.151619607291146,5.294325010830294,5.545,Good,68,42,326,84,0,0,9,6
2008,8,3,16,8.0,145.45,1,1,0,0,16,0,8,29.87,9.68,18.5,2/27,16,0,2,27,302,0,1.482903795728331,3.6967717381401286,5.221226488695886,3.0439,Below Average,12,5,36,10,0,0,0,2
2009,4,2,20,20.0,111.11,0,1,0,0,16*,0,2,28.5,8.14,21.0,2/27,16,1,2,27,302,0,2.3899774793458044,1.7329691026585867,5.221226488695886,3.0379,Below Average,12,5,36,10,0,0,0,2
2009,3,3,47,23.5,117.5,5,0,0,0,37,0,3,24.66,6.16,24.0,3/6,37,0,3,6,303,0,3.719788659504231,3.0388972161516214,4.8326673874974,3.9727,Below Average,34,28,409,25,1,0,0,5
2011,10,9,230,46.0,116.16,20,2,1,0,67*,0,7,34.14,6.63,30.85,3/6,67,1,3,6,303,0,6.797160576387866,3.9279810066574465,4.8326673874974,6.8021,Good,34,28,409,25,1,0,0,5
2012,11,7,58,14.5,107.4,4,1,0,0,14*,0,9,33.0,7.24,27.33,3/6,14,1,3,6,303,0,3.252026257465986,4.353151561796738,4.8326673874974,4.2302,Average,34,28,409,25,1,0,0,5
2013,6,6,43,7.16,82.69,5,1,0,0,23,0,5,21.8,6.54,20.0,3/6,23,0,3,6,303,0,1.785205624992521,4.196845716834293,4.8326673874974,3.1323,Below Average,34,28,409,25,1,0,0,5
2015,4,3,31,10.33,206.66,5,1,0,0,17,0,1,81.0,8.1,60.0,3/6,17,0,3,6,303,0,2.8637308278759415,0.3954262568462072,4.8326673874974,2.75,Below Average,34,28,409,25,1,0,0,5
2011,3,3,18,9.0,112.5,1,1,0,0,14*,0,3,43.0,10.75,24.0,2/49,14,1,2,49,304,0,1.4634213687219908,1.3941861608692858,6.953569201408803,3.0326,Below Average,3,3,18,3,0,0,0,1
2019,10,10,445,55.62,157.24,48,18,2,1,114,0,0,0.0,0.0,0.0,,114,0,0,0,306,0,8.415073271725458,0.0,6.414268389580796,7.1577,Very Good,52,52,1674,0,9,2,11,6
2020,11,11,345,31.36,126.83,31,13,3,0,97,0,0,0.0,0.0,0.0,,97,0,0,0,306,0,6.951444244845818,0.0,6.414268389580796,5.8659,Good,52,52,1674,0,9,2,11,6
2021,7,7,248,41.33,141.71,20,15,2,0,63*,0,0,0.0,0.0,0.0,,63,1,0,0,306,0,7.03109399912168,0.0,6.414268389580796,5.9077,Good,52,52,1674,0,9,2,11,6
2022,11,11,253,23.0,144.57,34,9,2,0,66,2,0,0.0,0.0,0.0,,66,0,0,0,306,0,6.267812153606412,0.0,6.414268389580796,5.3442,Average,52,52,1674,0,9,2,11,6
2024,11,11,298,29.8,152.82,33,14,0,1,108*,8,0,0.0,0.0,0.0,,108,1,0,0,306,0,6.935955531078013,0.0,6.414268389580796,5.9579,Good,52,52,1674,0,9,2,11,6
2025,2,2,85,42.5,184.78,7,5,0,0,47,1,0,0.0,0.0,0.0,,47,0,0,0,306,0,5.945864576945031,0.0,6.414268389580796,5.0303,Average,52,52,1674,0,9,2,11,6
2016,14,14,255,23.18,138.58,23,11,0,0,41,0,0,0.0,0.0,0.0,,41,0,0,0,307,0,6.230678544510518,0.0,7.222498864484758,5.8156,Good,138,136,4646,0,28,7,54,11
2017,10,10,272,27.2,153.67,27,15,1,0,77,0,0,0.0,0.0,0.0,,77,0,0,0,307,0,6.6882675395897,0.0,7.222498864484758,6.0184,Good,138,136,4646,0,28,7,54,11
